id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
167395544,89917,1574760239,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167395642,121425,1574760405,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167395644,121425,1574760409,mod_quiz,started,attempt,2397750.0,quiz_attempts,2060,121425.0,N;,c,12843.0
167395881,138106,1574760756,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167395885,138106,1574760760,mod_quiz,started,attempt,2397756.0,quiz_attempts,2060,138106.0,N;,c,12843.0
167395905,121425,1574760781,mod_quiz,submitted,attempt,2397750.0,quiz_attempts,2060,121425.0,"a:2:{s:11:""submitterid"";s:6:""121425"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167395914,121425,1574760787,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167395943,138106,1574760806,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396011,121588,1574760886,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396016,121588,1574760889,mod_quiz,started,attempt,2397757.0,quiz_attempts,2060,121588.0,N;,c,12843.0
167396159,137382,1574761001,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396164,138106,1574761019,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396198,45449,1574761058,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396274,86378,1574761197,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396306,138501,1574761224,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396319,138501,1574761230,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396324,137154,1574761233,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396325,86378,1574761238,mod_quiz,started,attempt,2397760.0,quiz_attempts,2060,86378.0,N;,c,12843.0
167396348,121588,1574761256,mod_quiz,submitted,attempt,2397757.0,quiz_attempts,2060,121588.0,"a:2:{s:11:""submitterid"";s:6:""121588"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167396362,121588,1574761262,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396365,138106,1574761265,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396549,138106,1574761459,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396618,86378,1574761595,mod_quiz,submitted,attempt,2397760.0,quiz_attempts,2060,86378.0,"a:2:{s:11:""submitterid"";s:5:""86378"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167396659,90253,1574761645,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396681,3129,1574761674,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396777,138106,1574761726,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396802,86384,1574761768,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167396806,86384,1574761785,mod_quiz,started,attempt,2397765.0,quiz_attempts,2060,86384.0,N;,c,12843.0
167396931,86384,1574762063,mod_quiz,submitted,attempt,2397765.0,quiz_attempts,2060,86384.0,"a:2:{s:11:""submitterid"";s:5:""86384"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167396937,86384,1574762072,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397082,138106,1574762174,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397114,86378,1574762202,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397118,138106,1574762208,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397344,118608,1574762578,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397473,94877,1574762865,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167397478,94877,1574762871,mod_quiz,started,attempt,2397769.0,quiz_attempts,2060,94877.0,N;,c,12843.0
167397684,89236,1574763077,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398076,137312,1574763522,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398078,137312,1574763525,mod_quiz,started,attempt,2397776.0,quiz_attempts,2060,137312.0,N;,c,12843.0
167398131,94877,1574763630,mod_quiz,submitted,attempt,2397769.0,quiz_attempts,2060,94877.0,"a:2:{s:11:""submitterid"";s:5:""94877"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167398132,82782,1574763631,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398141,94877,1574763644,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398201,137312,1574763717,mod_quiz,submitted,attempt,2397776.0,quiz_attempts,2060,137312.0,"a:2:{s:11:""submitterid"";s:6:""137312"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167398208,137312,1574763720,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398783,138557,1574764337,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398803,138557,1574764358,mod_quiz,started,attempt,2397787.0,quiz_attempts,2060,138557.0,N;,c,12843.0
167398945,137842,1574764484,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167398947,137842,1574764493,mod_quiz,started,attempt,2397789.0,quiz_attempts,2060,137842.0,N;,c,12843.0
167399096,74271,1574764619,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167399100,74271,1574764624,mod_quiz,started,attempt,2397791.0,quiz_attempts,2060,74271.0,N;,c,12843.0
167399171,139337,1574764737,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167399695,91254,1574765187,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167399736,91254,1574765242,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167399738,91254,1574765245,mod_quiz,started,attempt,2397796.0,quiz_attempts,2060,91254.0,N;,c,12843.0
167399988,74271,1574765382,mod_quiz,submitted,attempt,2397791.0,quiz_attempts,2060,74271.0,"a:2:{s:11:""submitterid"";s:5:""74271"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167399990,74271,1574765386,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400005,137825,1574765397,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400016,89933,1574765404,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400163,121652,1574765480,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400170,89933,1574765484,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400171,121652,1574765484,mod_quiz,started,attempt,2397799.0,quiz_attempts,2060,121652.0,N;,c,12843.0
167400410,139082,1574765622,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400486,139082,1574765666,mod_quiz,started,attempt,2397805.0,quiz_attempts,2060,139082.0,N;,c,12843.0
167400531,138214,1574765689,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400547,87869,1574765700,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400565,138214,1574765713,mod_quiz,started,attempt,2397807.0,quiz_attempts,2060,138214.0,N;,c,12843.0
167400622,87869,1574765745,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400625,87869,1574765747,mod_quiz,started,attempt,2397809.0,quiz_attempts,2060,87869.0,N;,c,12843.0
167400680,103200,1574765791,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400739,138214,1574765844,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400753,139082,1574765850,mod_quiz,submitted,attempt,2397805.0,quiz_attempts,2060,139082.0,"a:2:{s:11:""submitterid"";s:6:""139082"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167400762,139082,1574765854,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400845,118608,1574765880,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400885,118608,1574765911,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167400900,118608,1574765921,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401074,132896,1574766046,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401192,121371,1574766146,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401201,121371,1574766154,mod_quiz,started,attempt,2397820.0,quiz_attempts,2060,121371.0,N;,c,12843.0
167401286,137282,1574766210,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401303,137282,1574766223,mod_quiz,started,attempt,2397821.0,quiz_attempts,2060,137282.0,N;,c,12843.0
167401304,77144,1574766223,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401313,77144,1574766227,mod_quiz,started,attempt,2397822.0,quiz_attempts,2060,77144.0,N;,c,12843.0
167401580,87869,1574766373,mod_quiz,submitted,attempt,2397809.0,quiz_attempts,2060,87869.0,"a:2:{s:11:""submitterid"";s:5:""87869"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167401592,87869,1574766377,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401669,121371,1574766425,mod_quiz,submitted,attempt,2397820.0,quiz_attempts,2060,121371.0,"a:2:{s:11:""submitterid"";s:6:""121371"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167401688,137907,1574766432,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401710,49938,1574766445,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167401724,49938,1574766451,mod_quiz,started,attempt,2397828.0,quiz_attempts,2060,49938.0,N;,c,12843.0
167402200,49680,1574766702,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167402205,49680,1574766705,mod_quiz,started,attempt,2397839.0,quiz_attempts,2060,49680.0,N;,c,12843.0
167402353,77144,1574766751,mod_quiz,submitted,attempt,2397822.0,quiz_attempts,2060,77144.0,"a:2:{s:11:""submitterid"";s:5:""77144"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167402358,77144,1574766756,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167402417,91009,1574766781,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167402546,49680,1574766864,mod_quiz,submitted,attempt,2397839.0,quiz_attempts,2060,49680.0,"a:2:{s:11:""submitterid"";s:5:""49680"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167402555,49680,1574766870,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167402556,137827,1574766870,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167402561,137827,1574766873,mod_quiz,started,attempt,2397843.0,quiz_attempts,2060,137827.0,N;,c,12843.0
167403129,91252,1574767199,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403140,91252,1574767206,mod_quiz,started,attempt,2397855.0,quiz_attempts,2060,91252.0,N;,c,12843.0
167403310,88376,1574767283,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403429,92271,1574767345,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403435,137054,1574767347,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403490,138214,1574767369,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403530,49938,1574767383,mod_quiz,submitted,attempt,2397828.0,quiz_attempts,2060,49938.0,"a:2:{s:11:""submitterid"";s:5:""49938"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167403547,49938,1574767389,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403660,137960,1574767436,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403684,92271,1574767443,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403691,92271,1574767447,mod_quiz,started,attempt,2397862.0,quiz_attempts,2060,92271.0,N;,c,12843.0
167403713,89947,1574767459,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403723,132559,1574767465,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403734,89947,1574767467,mod_quiz,started,attempt,2397863.0,quiz_attempts,2060,89947.0,N;,c,12843.0
167403791,91252,1574767494,mod_quiz,submitted,attempt,2397855.0,quiz_attempts,2060,91252.0,"a:2:{s:11:""submitterid"";s:5:""91252"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167403797,91252,1574767500,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403888,122791,1574767557,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167403924,122791,1574767574,mod_quiz,started,attempt,2397869.0,quiz_attempts,2060,122791.0,N;,c,12843.0
167404184,56611,1574767663,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404244,137906,1574767704,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404263,137906,1574767715,mod_quiz,started,attempt,2397872.0,quiz_attempts,2060,137906.0,N;,c,12843.0
167404269,132559,1574767720,mod_quiz,started,attempt,2397873.0,quiz_attempts,2060,132559.0,N;,c,12843.0
167404437,89845,1574767812,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404640,87543,1574767899,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404702,138643,1574767931,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404714,87396,1574767937,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404774,6434,1574767973,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404777,6434,1574767975,mod_quiz,started,attempt,2397879.0,quiz_attempts,2060,6434.0,N;,c,12843.0
167404847,123134,1574768013,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167404900,123134,1574768046,mod_quiz,started,attempt,2397882.0,quiz_attempts,2060,123134.0,N;,c,12843.0
167405015,57481,1574768077,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167405108,121936,1574768131,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167405116,121936,1574768135,mod_quiz,started,attempt,2397886.0,quiz_attempts,2060,121936.0,N;,c,12843.0
167405246,120993,1574768197,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167405294,120993,1574768225,mod_quiz,submitted,attempt,2397747.0,quiz_attempts,2060,120993.0,"a:2:{s:11:""submitterid"";s:6:""120993"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167405499,121936,1574768306,mod_quiz,submitted,attempt,2397886.0,quiz_attempts,2060,121936.0,"a:2:{s:11:""submitterid"";s:6:""121936"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167405519,121936,1574768310,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167405575,137410,1574768334,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406292,139337,1574768589,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406330,139337,1574768602,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406338,139337,1574768604,mod_quiz,started,attempt,2397899.0,quiz_attempts,2060,139337.0,N;,c,12843.0
167406410,103322,1574768622,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406414,137291,1574768624,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406505,137282,1574768658,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406707,91009,1574768752,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167406818,89947,1574768796,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167407534,139337,1574769121,mod_quiz,submitted,attempt,2397899.0,quiz_attempts,2060,139337.0,"a:2:{s:11:""submitterid"";s:6:""139337"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167407548,35870,1574769126,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408103,132559,1574769360,mod_quiz,submitted,attempt,2397873.0,quiz_attempts,2060,132559.0,"a:2:{s:11:""submitterid"";s:6:""132559"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167408182,132559,1574769387,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408542,137749,1574769564,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408553,137827,1574769569,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408569,137749,1574769572,mod_quiz,started,attempt,2397931.0,quiz_attempts,2060,137749.0,N;,c,12843.0
167408639,121569,1574769614,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408653,121569,1574769621,mod_quiz,started,attempt,2397933.0,quiz_attempts,2060,121569.0,N;,c,12843.0
167408695,137827,1574769645,mod_quiz,submitted,attempt,2397843.0,quiz_attempts,2060,137827.0,"a:2:{s:11:""submitterid"";s:6:""137827"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167408703,137827,1574769651,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408730,92819,1574769666,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408771,123645,1574769684,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167408778,123645,1574769688,mod_quiz,started,attempt,2397935.0,quiz_attempts,2060,123645.0,N;,c,12843.0
167409179,137887,1574769833,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409188,137887,1574769837,mod_quiz,started,attempt,2397941.0,quiz_attempts,2060,137887.0,N;,c,12843.0
167409197,103200,1574769840,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409226,91071,1574769852,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409737,138566,1574770047,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409810,33002,1574770082,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409828,33002,1574770090,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167409954,33002,1574770157,mod_quiz,started,attempt,2397952.0,quiz_attempts,2060,33002.0,N;,c,12843.0
167410444,138351,1574770290,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167410557,122191,1574770320,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167410952,7184,1574770462,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167410991,7184,1574770473,mod_quiz,started,attempt,2397964.0,quiz_attempts,2060,7184.0,N;,c,12843.0
167411081,121645,1574770506,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167411148,137054,1574770537,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167411160,137054,1574770540,mod_quiz,started,attempt,2397971.0,quiz_attempts,2060,137054.0,N;,c,12843.0
167411440,121645,1574770618,mod_quiz,started,attempt,2397975.0,quiz_attempts,2060,121645.0,N;,c,12843.0
167411515,123134,1574770640,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167411540,137440,1574770647,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167411553,137440,1574770651,mod_quiz,started,attempt,2397979.0,quiz_attempts,2060,137440.0,N;,c,12843.0
167412173,123134,1574770803,mod_quiz,submitted,attempt,2397882.0,quiz_attempts,2060,123134.0,"a:2:{s:11:""submitterid"";s:6:""123134"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167412188,123134,1574770809,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412248,33002,1574770831,mod_quiz,submitted,attempt,2397952.0,quiz_attempts,2060,33002.0,"a:2:{s:11:""submitterid"";s:5:""33002"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167412272,33002,1574770838,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412426,138616,1574770915,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412567,15620,1574770973,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412578,15620,1574770983,mod_quiz,started,attempt,2397991.0,quiz_attempts,2060,15620.0,N;,c,12843.0
167412678,121569,1574771032,mod_quiz,submitted,attempt,2397933.0,quiz_attempts,2060,121569.0,"a:2:{s:11:""submitterid"";s:6:""121569"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
167412710,121569,1574771046,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412924,137477,1574771126,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167412947,137477,1574771134,mod_quiz,started,attempt,2397995.0,quiz_attempts,2060,137477.0,N;,c,12843.0
167412959,87629,1574771137,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
167413042,87629,1574771173,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
